id,name,state,min_x,min_y,max_x,max_y
8365,Schwangau,Bayern,10.55893741,47.42409197,10.98526949,47.73438723
8366,Halblech,Bayern,10.60367674,47.44342256,11.0853639,47.75717125
8367,Buchloe,Bayern,10.54280739,47.91121604,10.9501519,48.14918018
8368,Jengen,Bayern,10.5117261,47.87236822,10.89462004,48.10574269
8369,Lamerdingen,Bayern,10.56754919,47.95681136,10.95010697,48.20122703
8370,Waal,Bayern,10.61124574,47.86203652,10.95936688,48.11256394
8371,Irsee,Bayern,10.39466195,47.79546402,10.73586993,48.01917856
8372,Pforzen,Bayern,10.43447498,47.81353398,10.78693241,48.057663
8373,Rieden,Bayern,10.49010258,47.84520284,10.80475723,48.06096372
8374,Kaltental,Bayern,10.58792056,47.78172077,10.92481815,48.02985304
8375,Oberostendorf,Bayern,10.55460502,47.84014944,10.93436601,48.05635245
8376,Osterzell,Bayern,10.57921874,47.7497454,10.90734865,47.97734313
8377,Stöttwang,Bayern,10.54838417,47.75438587,10.87071503,48.00054513
8378,Westendorf,Bayern,10.55038022,47.81130421,10.86704414,48.03573974
8379,Aitrang,Bayern,10.33343682,47.70175052,10.69327453,47.9510497
8380,Biessenhofen,Bayern,10.46837975,47.69857306,10.81470121,47.94437367
8381,Bidingen,Bayern,10.54200277,47.69398477,10.90410667,47.94456383
8382,Ruderatshofen,Bayern,10.40430192,47.6941171,10.75304014,47.94990857
8383,Baisweil,Bayern,10.36850789,47.8296275,10.72033931,48.07431643
8384,Eggenthal,Bayern,10.30390873,47.7931173,10.67172896,48.03772371
8385,Friesenried,Bayern,10.34556404,47.75567471,10.7050133,47.98567158
8386,Günzach,Bayern,10.26099144,47.70839456,10.6182306,47.93951599
8387,Obergünzburg,Bayern,10.2382993,47.73656919,10.63479229,47.99728398
8388,Untrasried,Bayern,10.19240203,47.71475674,10.53746843,47.97784432
8389,Görisried,Bayern,10.32554402,47.57067146,10.66685054,47.81660036
8390,Kraftisried,Bayern,10.30182578,47.63755498,10.62280118,47.89140303
8391,Unterthingau,Bayern,10.30300947,47.6191857,10.67910134,47.9056711
8392,Eisenberg,Bayern,10.41505163,47.50026036,10.76452066,47.71819988
8393,Hopferau,Bayern,10.4783544,47.49547743,10.80163698,47.72157152
8394,Lengenwang,Bayern,10.41469125,47.57279833,10.78777592,47.81495344
8395,Rückholz,Bayern,10.37169648,47.55200891,10.72398638,47.77346024
8396,Seeg,Bayern,10.41112589,47.52653907,10.80696711,47.78889847
8397,Wald,Bayern,10.38979182,47.58408471,10.71929253,47.82158697
8398,Rieden am Forggensee,Bayern,10.53175251,47.51188781,10.87551392,47.73431433
8399,Roßhaupten,Bayern,10.5204841,47.53757429,10.90585456,47.7832863
8400,Stötten a.Auerberg,Bayern,10.52621268,47.59562134,10.88255562,47.86382387
8401,Rettenbach a.Auerberg,Bayern,10.5759463,47.6696271,10.91596456,47.88831091
8402,Bad Wörishofen,Bayern,10.41089624,47.85842488,10.79481394,48.14242722
8403,Buxheim,Bayern,9.980488949,47.86868027,10.29078477,48.1052925
8404,Ettringen,Bayern,10.46973429,47.99372179,10.83434729,48.26353499
8405,Markt Rettenbach,Bayern,10.20109199,47.80850222,10.58185604,48.08607547
8406,Markt Wald,Bayern,10.40706711,48.02309889,10.78222279,48.26534108
8407,Mindelheim,Bayern,10.30053074,47.92425936,10.6997044,48.18950539
8408,Sontheim,Bayern,10.17922023,47.87740494,10.55066633,48.11573462
8409,Tussenhausen,Bayern,10.37546287,47.96678114,10.74896649,48.23629053
8410,Böhen,Bayern,10.13527299,47.76604266,10.49678358,48.00084402
8411,Hawangen,Bayern,10.10210824,47.86381487,10.43777394,48.08177802
8412,Ottobeuren,Bayern,10.13264201,47.79226658,10.51537877,48.08365465
8413,Babenhausen,Bayern,10.07242583,48.00067202,10.42631478,48.25888167
8414,Egg a.d.Günz,Bayern,10.09981534,47.97513914,10.45925186,48.20869881
8415,Kirchhaslach,Bayern,10.13935835,48.02092563,10.4977139,48.2879558
8416,Oberschönegg,Bayern,10.12832505,47.9983556,10.48982052,48.22981968
8417,Winterrieden,Bayern,10.05769387,48.01270482,10.37440715,48.22857928
8418,Kettershausen,Bayern,10.0847315,48.07235619,10.4356555,48.31881174
8419,Breitenbrunn,Bayern,10.20985404,47.99130189,10.58288012,48.26938301
8420,Oberrieden,Bayern,10.22132064,47.9806827,10.58884188,48.20858701
8421,Pfaffenhausen,Bayern,10.27660695,47.99486606,10.61290027,48.24954845
8422,Salgen,Bayern,10.31187765,48.0037776,10.65777808,48.25300287
8423,Eppishausen,Bayern,10.34854948,48.04362257,10.73156878,48.31468722
8424,Kirchheim i.Schw.,Bayern,10.25576894,48.06162459,10.64308854,48.30695834
8425,Boos,Bayern,10.03501554,47.97550798,10.37759856,48.20000815
8426,Fellheim,Bayern,10.00094391,47.96909284,10.30524296,48.18532883
8427,Heimertingen,Bayern,9.993130766,47.93370219,10.34509584,48.15483011
8428,Niederrieden,Bayern,10.02801135,47.95218408,10.37321812,48.17074521
8429,Pleß,Bayern,10.00213244,47.989985,10.33169089,48.21349777
8430,Erkheim,Bayern,10.1684761,47.92581457,10.52929563,48.18759262
8431,Lauben,Bayern,10.09586406,47.95151904,10.46918735,48.18550533
8432,Kammlach,Bayern,10.22542333,47.92655032,10.57907,48.1702232
8433,Westerheim,Bayern,10.11997185,47.89794745,10.46696265,48.14510663
8434,Amberg,Bayern,10.53115959,47.95755376,10.8414136,48.18760519
8435,Türkheim,Bayern,10.44962995,47.9268947,10.81232729,48.1882149
8436,Rammingen,Bayern,10.40554237,47.95462921,10.75024994,48.18129992
8437,Wiedergeltingen,Bayern,10.51630547,47.92525605,10.83231249,48.14530509
8438,Benningen,Bayern,10.05285853,47.85488851,10.41967469,48.07227287
8439,Holzgünz,Bayern,10.08942391,47.91237641,10.40770706,48.1340143
8440,Lachen,Bayern,10.07256667,47.832675,10.40625215,48.05006446
8441,Memmingerberg,Bayern,10.06791152,47.89041284,10.3781143,48.09448295
8442,Trunkelsberg,Bayern,10.06607118,47.90664864,10.36438268,48.10089685
8443,Ungerhausen,Bayern,10.10764523,47.89451754,10.42623816,48.10900181
8444,Apfeltrach,Bayern,10.30501065,47.8703898,10.64930928,48.1208641
8445,Dirlewang,Bayern,10.33419583,47.88170834,10.69107634,48.10875135
8446,Stetten,Bayern,10.2633285,47.89371576,10.60192303,48.1258892
8447,Unteregg,Bayern,10.29712687,47.83253487,10.65421967,48.06587431
8448,Kronburg,Bayern,9.9713998,47.78066086,10.3289822,48.02833152
8449,Lautrach,Bayern,9.944572855,47.76679668,10.25809706,48.00910511
8450,Legau,Bayern,9.958509245,47.73108735,10.32477782,47.98989662
8451,Bad Grönenbach,Bayern,10.04097924,47.74996609,10.43979698,48.0026742
8452,Wolfertschwenden,Bayern,10.09573214,47.77831253,10.43619581,48.01680487
8453,Woringen,Bayern,10.02543412,47.81163873,10.3708193,48.04113783
8454,Ungerhauser Wald,Bayern,10.13800162,47.89388098,10.4286509,48.10893779
8455,Asbach-Bäumenheim,Bayern,10.65442841,48.57551551,10.98956405,48.7992418
8456,Donauwörth,Bayern,10.53450974,48.58589692,11.0031021,48.85254631
8457,Fremdingen,Bayern,10.26488691,48.84957082,10.6740313,49.10143443
8458,Harburg (Schwaben),Bayern,10.48169865,48.63662683,10.90659241,48.92025485
8459,Kaisheim,Bayern,10.59409656,48.63579908,11.03284683,48.90278015
8460,Marxheim,Bayern,10.73104992,48.62863155,11.13928328,48.89790892
8461,Mertingen,Bayern,10.60172343,48.529276,10.98363578,48.77688835
8462,Möttingen,Bayern,10.39221521,48.67833027,10.77062647,48.92740398
8463,Nördlingen,Bayern,10.29102858,48.70529806,10.7307445,49.01251694
8464,Oberndorf a.Lech,Bayern,10.69673686,48.53937536,11.02617519,48.78440557
8465,Rain,Bayern,10.73590914,48.519357,11.17519855,48.81052963
8466,Tapfheim,Bayern,10.48530283,48.5582731,10.88285157,48.81776125
8467,Maihingen,Bayern,10.34429921,48.8144076,10.67695747,49.03888325
8468,Marktoffingen,Bayern,10.30138897,48.80993268,10.62655033,49.04728271
8469,Wallerstein,Bayern,10.28522216,48.77730671,10.65181727,49.00494323
8470,Auhausen,Bayern,10.4205491,48.8838014,10.8106619,49.10964622
8471,Ehingen a.Ries,Bayern,10.37432263,48.84606181,10.71715683,49.07066605
8472,Hainsfarth,Bayern,10.47382912,48.84266504,10.82303594,49.07169118
8473,Megesheim,Bayern,10.49157066,48.82888413,10.83769011,49.04991417
8474,Munningen,Bayern,10.43938875,48.79821621,10.83388609,49.02775709
8475,Oettingen i.Bay.,Bayern,10.3976525,48.81642496,10.76318636,49.08744247
8476,Alerheim,Bayern,10.44000184,48.73183385,10.81998927,48.95958269
8477,Amerdingen,Bayern,10.32017012,48.60510762,10.66685047,48.86048004
8478,Deiningen,Bayern,10.40079751,48.75510506,10.74125659,48.97683346
8479,Ederheim,Bayern,10.28457928,48.68375246,10.6458791,48.90921288
8480,Forheim,Bayern,10.27699329,48.6387204,10.63134231,48.87496512
8481,Hohenaltheim,Bayern,10.34039781,48.66211905,10.69550624,48.88728108
8482,Mönchsdeggingen,Bayern,10.40491277,48.64262974,10.79547537,48.88756955
8483,Reimlingen,Bayern,10.36233265,48.72294163,10.69395338,48.93881248
8484,Wechingen,Bayern,10.43523877,48.76555502,10.80277342,48.99926669
8485,Fünfstetten,Bayern,10.59104158,48.72002305,10.94845098,48.96060033
8486,Huisheim,Bayern,10.52837618,48.71536401,10.89399896,48.95382246
8487,Otting,Bayern,10.62596401,48.76935963,10.97096697,48.99092309
8488,Wemding,Bayern,10.52609452,48.75956021,10.91196875,48.9980953
8489,Wolferstadt,Bayern,10.57761842,48.78688482,10.96894474,49.03940342
8490,Buchdorf,Bayern,10.66498446,48.67534107,11.01626731,48.89551568
8491,Daiting,Bayern,10.69975509,48.67141288,11.06718654,48.91289324
8492,Monheim,Bayern,10.65996787,48.71516628,11.07293784,48.99023321
8493,Rögling,Bayern,10.78646249,48.73607689,11.12097323,48.95334229
8494,Tagmersheim,Bayern,10.77672147,48.71284397,11.14211172,48.93296106
8495,Genderkingen,Bayern,10.68643653,48.60167872,11.03866147,48.82052542
8496,Holzheim,Bayern,10.77920381,48.50724355,11.14001748,48.73315724
8497,Münster,Bayern,10.7433131,48.49421026,11.06664862,48.7409474
8498,Niederschönenfeld,Bayern,10.73487621,48.61137429,11.11692564,48.83097644
8499,Dornstadt-Linkersbaindt,Bayern,10.38105961,48.89669939,10.74544373,49.12587452
8500,Esterholz,Bayern,10.87123193,48.53662599,11.17699573,48.73621941
8501,Altusried,Bayern,9.93119629,47.65388381,10.42350142,47.93019802
8502,Betzigau,Bayern,10.22496211,47.6122975,10.60267606,47.85577299
8503,Blaichach,Bayern,9.972095275,47.36393793,10.39841735,47.64385522
8504,Buchenberg,Bayern,9.980399657,47.57865487,10.41909557,47.84157609
8505,Burgberg i.Allgäu,Bayern,10.11339977,47.4342601,10.48870696,47.65202615
8506,Dietmannsried,Bayern,10.05270767,47.70024869,10.48633965,47.95304052
8507,Durach,Bayern,10.18511337,47.58890469,10.58203919,47.80384912
8508,Haldenwang,Bayern,10.18057279,47.66743767,10.53053148,47.92224662
8509,Bad Hindelang,Bayern,10.1911823,47.28055172,10.6084188,47.65106102
8510,Immenstadt i.Allgäu,Bayern,9.986879265,47.4243499,10.40475091,47.71911641
8511,Lauben,Bayern,10.1492906,47.67723087,10.47439125,47.88787365
8512,Oy-Mittelberg,Bayern,10.19662059,47.52140685,10.64432261,47.78155421
8513,Oberstaufen,Bayern,9.826158114,47.37571169,10.2967245,47.6724619
8514,Oberstdorf,Bayern,9.950509993,47.18024987,10.52167785,47.56122114
8515,Rettenberg,Bayern,10.11388151,47.45787036,10.52095919,47.7161784
8516,Sonthofen,Bayern,10.12750035,47.36986311,10.50672037,47.64144513
8517,Sulzberg,Bayern,10.17105046,47.52676783,10.55762078,47.78206421
8518,Waltenhofen,Bayern,10.04410869,47.5163822,10.45730106,47.79044544
8519,Wertach,Bayern,10.22671252,47.44432658,10.60737171,47.717909
8520,Wiggensbach,Bayern,10.0062043,47.62271791,10.39847977,47.8663912
8521,Wildpoldsried,Bayern,10.25269308,47.65469088,10.58864032,47.90091577
8522,Balderschwang,Bayern,9.924871303,47.30046732,10.2923531,47.57052347
8523,Bolsterlang,Bayern,10.02689703,47.34733374,10.39157459,47.57620225
8524,Fischen i.Allgäu,Bayern,10.10584445,47.33348093,10.42290478,47.57213098
8525,Obermaiselstein,Bayern,10.00059629,47.32236949,10.39255009,47.54530341
8526,Ofterschwang,Bayern,10.06323389,47.38749572,10.40736095,47.61259526
8527,Missen-Wilhams,Bayern,9.925639442,47.4786616,10.30111867,47.7176716
8528,Weitnau,Bayern,9.934141013,47.5222643,10.36328664,47.7932123
8529,Kempter Wald,Bayern,10.2748939,47.59951059,10.59633178,47.82217596
8530,Saarbrücken,Saarland,6.69106553,49.08311094,7.274435855,49.41158969
8531,Friedrichsthal,Saarland,6.91732212,49.22282744,7.251842596,49.43583693
8532,Großrosseln,Saarland,6.638882174,49.06133461,6.998940214,49.30467203
8533,Heusweiler,Saarland,6.725643274,49.22834397,7.160015425,49.46712605
8534,Kleinblittersdorf,Saarland,6.890972984,49.02207944,7.265970832,49.27086787
8535,Püttlingen,Saarland,6.717803868,49.17308234,7.066289776,49.41642273
8536,Quierschied,Saarland,6.856902201,49.19548748,7.199396475,49.44077331
8537,Riegelsberg,Saarland,6.764032293,49.19366027,7.118577075,49.42069544
8538,Sulzbach/Saar,Saarland,6.894650941,49.18183993,7.254238092,49.41182045
8539,Völklingen,Saarland,6.574380096,49.07377318,7.0477702,49.36454645
8540,Beckingen,Saarland,6.524405134,49.28289727,6.940170403,49.55739345
8541,Losheim am See,Saarland,6.494869147,49.36423259,6.953515252,49.65156386
8542,Merzig,Saarland,6.370094258,49.30731102,6.861723655,49.59490144
8543,Mettlach,Saarland,6.310033831,49.35618045,6.795622808,49.63426529
8544,Perl,Saarland,6.218861168,49.36301371,6.638122483,49.6402645
8545,Wadern,Saarland,6.661746233,49.37911295,7.101215505,49.70311941
8546,Weiskirchen,Saarland,6.62009497,49.41803593,6.989067438,49.6819167
8547,Eppelborn,Saarland,6.780664613,49.2660361,7.191801846,49.52757804
8548,Illingen,Saarland,6.856760231,49.25979732,7.261636536,49.50607181
8549,Merchweiler,Saarland,6.886309875,49.23917907,7.239460741,49.46996882
8550,Neunkirchen,Saarland,6.968457067,49.19803679,7.40398573,49.49609516
8551,Ottweiler,Saarland,6.952181707,49.29484419,7.429817356,49.53022084
8552,Schiffweiler,Saarland,6.942503416,49.24635962,7.289235601,49.48648181
8553,Spiesen-Elversberg,Saarland,6.969436905,49.20625303,7.326056693,49.41364227
8554,Dillingen/Saar,Saarland,6.553566654,49.2467035,6.916534068,49.48628359
8555,Lebach,Saarland,6.7095218,49.27692196,7.127188264,49.57736301
8556,Nalbach,Saarland,6.610308314,49.27709854,6.990663637,49.50575103
8557,Rehlingen-Siersburg,Saarland,6.400235563,49.24014686,6.841897459,49.50820388
8558,Saarlouis,Saarland,6.538627245,49.17074509,6.953198241,49.45136436
8559,Saarwellingen,Saarland,6.62724198,49.22693355,7.059134507,49.4745624
8560,Schmelz,Saarland,6.648497515,49.30258138,7.074203073,49.59159352
8561,Schwalbach,Saarland,6.64588824,49.1923843,7.02001961,49.42395223
8562,Überherrn,Saarland,6.523959409,49.12605509,6.899924715,49.39412147
8563,Wadgassen,Saarland,6.58413146,49.12930198,6.974464797,49.36406748
8564,Wallerfangen,Saarland,6.452300554,49.19083715,6.871682025,49.43891524
8565,Bous,Saarland,6.63721403,49.18002633,6.995757909,49.37670406
8566,Ensdorf,Saarland,6.625913497,49.18776725,6.941765027,49.41192063
8567,Bexbach,Saarland,7.082097675,49.23218307,7.442305897,49.4979236
8568,Blieskastel,Saarland,7.041115736,49.04035611,7.505618327,49.38778965
8569,Gersheim,Saarland,7.023333808,49.02509363,7.446497479,49.28394318
8570,Homburg,Saarland,7.137183282,49.15813218,7.539686586,49.47731977
8571,Kirkel,Saarland,7.046207179,49.17079201,7.453736925,49.42898719
8572,Mandelbachtal,Saarland,6.963918705,49.03064006,7.339362789,49.34090507
8573,St. Ingbert,Saarland,6.925042455,49.14729985,7.330864451,49.39915642
8574,Freisen,Saarland,7.030829524,49.40954144,7.447043539,49.67385277
8575,Marpingen,Saarland,6.856767481,49.31948164,7.248339688,49.59332029
8576,Namborn,Saarland,6.984244478,49.39546196,7.342917117,49.63573443
8577,Nohfelden,Saarland,6.852210179,49.4322078,7.351162781,49.7289054
8578,Nonnweiler,Saarland,6.752357079,49.41948635,7.179524852,49.72578606
8579,Oberthal,Saarland,6.910409231,49.40451044,7.279689611,49.64174016
8580,St. Wendel,Saarland,6.929659665,49.32621186,7.442840153,49.60126379
8581,Tholey,Saarland,6.773025763,49.3468309,7.200224809,49.61640697
8582,Berlin,Berlin,12.94285546,52.24894258,13.90684653,52.76452086
8583,Brandenburg an der Havel,Brandenburg,12.21533545,52.2216819,12.87278202,52.63133378
8584,Cottbus,Brandenburg,14.12862465,51.60271632,14.64602109,51.95376517
8585,Frankfurt (Oder),Brandenburg,14.24972466,52.16304217,14.74586854,52.48778893
8586,Potsdam,Brandenburg,12.74106878,52.25316795,13.31112449,52.60433307
8587,Ahrensfelde,Brandenburg,13.35015553,52.45452959,13.8330056,52.74407773
8588,Bernau bei Berlin,Brandenburg,13.31953774,52.51933965,13.81498041,52.84609857
8589,Eberswalde,Brandenburg,13.51060528,52.68679598,14.05808919,52.97240587
8590,Panketal,Brandenburg,13.32788393,52.51084216,13.72661078,52.76813266
8591,Schorfheide,Brandenburg,13.24918237,52.70951795,13.94031068,53.08842344
8592,Wandlitz,Brandenburg,13.2488319,52.54647827,13.74342878,52.96773075
8593,Werneuchen,Brandenburg,13.49083614,52.48893816,14.00515333,52.80249165
8594,Biesenthal,Brandenburg,13.41949002,52.61020196,13.83585114,52.91989068
8595,Breydin,Brandenburg,13.59922317,52.65449174,14.02307074,52.89643949
8596,Marienwerder,Brandenburg,13.35258386,52.71289782,13.79843815,52.97472787
8597,Melchow,Brandenburg,13.516824,52.66409571,13.93804705,52.87944465
8598,Rüdnitz,Brandenburg,13.45040822,52.60193182,13.81643779,52.83440907
8599,Sydower Fließ,Brandenburg,13.52123747,52.60442443,13.9103303,52.85882697
8600,Althüttendorf,Brandenburg,13.62972561,52.83931026,14.00702957,53.07792087
8601,Friedrichswalde,Brandenburg,13.51649289,52.91333359,14.03401719,53.14828504
8602,Joachimsthal,Brandenburg,13.45457084,52.81204022,13.97656021,53.1187862
8603,Ziethen,Brandenburg,13.68997577,52.84472168,14.10122654,53.07315893
8604,Britz,Brandenburg,13.60997637,52.77080638,14.00432561,52.99364176
8605,Chorin,Brandenburg,13.59841824,52.75621407,14.17463016,53.05719499
8606,Hohenfinow,Brandenburg,13.69169439,52.69811516,14.10146606,52.92775216
8607,Liepe,Brandenburg,13.79744972,52.74167892,14.14827872,52.97082993
8608,Lunow-Stolzenhagen,Brandenburg,13.92252128,52.7998264,14.30416856,53.05567718
8609,Niederfinow,Brandenburg,13.72662042,52.73491481,14.12538338,52.95294623
8610,Oderberg,Brandenburg,13.82517033,52.75776329,14.25350543,53.003977
8611,Parsteinsee,Brandenburg,13.86147447,52.82028209,14.22969113,53.04571647
8612,Bestensee,Brandenburg,13.44236262,52.10471254,13.85629519,52.35046847
8613,Eichwalde,Brandenburg,13.4586144,52.27518752,13.79337633,52.47099477
8614,Heidesee,Brandenburg,13.52289778,52.09069617,14.00738979,52.41176021
8615,Heideblick,Brandenburg,13.36345853,51.63727279,13.90828982,51.98085755
8616,Königs Wusterhausen,Brandenburg,13.42201854,52.16386171,13.90174974,52.47905015
8617,Lübben (Spreewald),Brandenburg,13.64320331,51.80317911,14.16327441,52.08843575
8618,Luckau,Brandenburg,13.43180626,51.64546243,14.01070515,52.01851607
8619,Märkische Heide,Brandenburg,13.7347323,51.86757477,14.27404533,52.22723643
8620,Mittenwalde,Brandenburg,13.306022,52.0530233,13.76969348,52.42054645
8621,Schönefeld,Brandenburg,13.27190521,52.22072291,13.75138357,52.51041827
8622,Schulzendorf,Brandenburg,13.41441232,52.24767353,13.75899969,52.47020862
8623,Wildau,Brandenburg,13.44471052,52.21652064,13.79134096,52.4309109
8624,Zeuthen,Brandenburg,13.41437141,52.22072991,13.7993434,52.45985191
8625,Groß Köris,Brandenburg,13.44336643,52.01878849,13.9273299,52.29231615
8626,Halbe,Brandenburg,13.47719361,51.93727698,13.92243492,52.2247093
8627,Märkisch Buchholz,Brandenburg,13.59101842,51.97265757,13.99087431,52.2310742
8628,Münchehofe,Brandenburg,13.613907,51.99162694,14.03948483,52.28198199
8629,Schwerin,Brandenburg,13.46402611,52.04326787,13.81086674,52.24969856
8630,Teupitz,Brandenburg,13.39501297,51.98342816,13.80703993,52.25448671
8631,Alt Zauche-Wußwerk,Brandenburg,13.83573834,51.78892043,14.23699845,52.034085
8632,Byhleguhre-Byhlen,Brandenburg,13.97696788,51.76778886,14.3862078,52.02076297
8633,Jamlitz,Brandenburg,14.1654829,51.88786449,14.59841448,52.16175188
8634,Lieberose,Brandenburg,14.07644953,51.84220012,14.5383581,52.15928188
8635,Neu Zauche,Brandenburg,13.82461365,51.79801822,14.26557756,52.07042415
8636,Schwielochsee,Brandenburg,13.94997537,51.815244,14.49074634,52.17663719
8637,Spreewaldheide,Brandenburg,13.93763366,51.82723692,14.355138,52.08118465
8638,Straupitz (Spreewald),Brandenburg,13.9433028,51.78318232,14.31638051,52.02014462
8639,Bersteland,Brandenburg,13.55610907,51.81286175,13.96202436,52.07371889
8640,Drahnsdorf,Brandenburg,13.3746144,51.805265,13.76681287,52.0452086
8641,Golßen,Brandenburg,13.34651992,51.83563138,13.84646689,52.10023722
8642,Kasel-Golzig,Brandenburg,13.47408398,51.81208269,13.90813551,52.05490797
8643,Krausnick-Groß Wasserburg,Brandenburg,13.58375496,51.89897389,14.03505239,52.17329292
8644,Rietzneuendorf-Staakow,Brandenburg,13.48840919,51.89895963,13.88042465,52.14670703
8645,Schlepzig,Brandenburg,13.71005475,51.8963139,14.07811374,52.14473714
8646,Schönwald,Brandenburg,13.51712378,51.86890156,13.96714289,52.111692
8647,Steinreich,Brandenburg,13.26556751,51.83639619,13.71855472,52.06679379
8648,Unterspreewald,Brandenburg,13.69229497,51.96026372,14.08126542,52.22082444
8649,Doberlug-Kirchhain,Brandenburg,13.19472187,51.50197293,13.79466152,51.79421339
8650,Elsterwerda,Brandenburg,13.31766446,51.33714898,13.74847604,51.60588038
8651,Finsterwalde,Brandenburg,13.48484734,51.429149,13.95834231,51.74084495
8652,Herzberg (Elster),Brandenburg,12.90720504,51.50806052,13.4787952,51.84967118
8653,Röderland,Brandenburg,13.2618988,51.31211818,13.67167837,51.59596168
8654,Schönewalde,Brandenburg,12.97842297,51.62184349,13.53619727,51.97596182
8655,Sonnewalde,Brandenburg,13.3626023,51.54698462,13.93400547,51.84525512
8656,Bad Liebenwerda,Brandenburg,13.10541306,51.33486003,13.69821402,51.64787085
8657,Falkenberg/Elster,Brandenburg,12.99693386,51.4565816,13.43602205,51.74478201
8658,Mühlberg/Elbe,Brandenburg,13.03060724,51.29509433,13.47032518,51.64678926
8659,Uebigau-Wahrenbrück,Brandenburg,13.10374383,51.39208184,13.6110182,51.74804374
8660,Heideland,Brandenburg,13.4530867,51.46922654,13.84362875,51.71750331
8661,Rückersdorf,Brandenburg,13.37675098,51.45183419,13.77840446,51.68354636
8662,Schilda,Brandenburg,13.2145612,51.50195722,13.57577709,51.71180548
8663,Schönborn,Brandenburg,13.28965881,51.4561184,13.71069406,51.70258618
8664,Tröbitz,Brandenburg,13.26493593,51.48614514,13.60685183,51.70645585
8665,Crinitz,Brandenburg,13.55034479,51.62568466,13.92732491,51.84945854
8666,Lichterfeld-Schacksdorf,Brandenburg,13.58378639,51.45972855,13.98343424,51.73343728
8667,Massen-Niederlausitz,Brandenburg,13.51418488,51.52229246,13.99508527,51.82637055
8668,Sallgast,Brandenburg,13.66325375,51.46617003,14.03452288,51.75256019
8669,Gorden-Staupitz,Brandenburg,13.40897037,51.41534669,13.84405739,51.64899078
8670,Hohenleipisch,Brandenburg,13.36719733,51.37096136,13.78669523,51.62314747
8671,Plessa,Brandenburg,13.39828767,51.3350499,13.84020499,51.5930289
8672,Schraden,Brandenburg,13.49594184,51.32717844,13.86608356,51.54981647
8673,Fichtwald,Brandenburg,13.24850784,51.58955651,13.66195515,51.8646059
8674,Hohenbucko,Brandenburg,13.29642864,51.62721581,13.69354954,51.8892123
8675,Kremitzaue,Brandenburg,13.12783752,51.59027505,13.4961952,51.82932191
8676,Lebusa,Brandenburg,13.20066509,51.66669934,13.60821187,51.90965513
8677,Schlieben,Brandenburg,13.14870046,51.56934262,13.6066402,51.87969914
8678,Gröden,Brandenburg,13.40558294,51.29443525,13.78583738,51.53036478
8679,Großthiemig,Brandenburg,13.47441911,51.27781756,13.84529755,51.52089124
8680,Hirschfeld,Brandenburg,13.44423199,51.27988888,13.80945816,51.52561212
8681,Merzdorf,Brandenburg,13.36981013,51.27956108,13.71255867,51.51761795
8682,Brieselang,Brandenburg,12.75228672,52.46875965,13.19802372,52.70532134
8683,Dallgow-Döberitz,Brandenburg,12.84487479,52.37131427,13.31236703,52.64795168
8684,Falkensee,Brandenburg,12.85218781,52.4540057,13.30039626,52.70265974
8685,Ketzin/Havel,Brandenburg,12.58795659,52.36114472,13.09530834,52.65125424
8686,Milower Land,Brandenburg,11.99449621,52.34933709,12.59602556,52.72122703
8687,Nauen,Brandenburg,12.50499935,52.41024581,13.16025879,52.81413523
8688,Premnitz,Brandenburg,12.15703531,52.4114062,12.57781965,52.67928933
8689,Rathenow,Brandenburg,12.08318484,52.45732705,12.57752452,52.7614698
8690,Schönwalde-Glien,Brandenburg,12.75420693,52.49724176,13.31133527,52.78229808
8691,Wustermark,Brandenburg,12.72433348,52.41143991,13.16528707,52.66772642
8692,Friesack,Brandenburg,12.36638028,52.60547709,12.86720489,52.89984906
8693,Wiesenaue,Brandenburg,12.45384401,52.59348648,12.88830899,52.84523424
8694,Mühlenberge,Brandenburg,12.37233741,52.53482218,12.839876,52.79276241
8695,Paulinenaue,Brandenburg,12.53961088,52.51682711,12.91576045,52.79355433
8696,Pessin,Brandenburg,12.47487351,52.52411077,12.85649578,52.77818434
8697,Retzow,Brandenburg,12.50502648,52.50624827,12.87509757,52.75137502
8698,Kotzen,Brandenburg,12.32126495,52.53018929,12.75748416,52.78280523
8699,Märkisch Luch,Brandenburg,12.35702127,52.43757166,12.84239665,52.71451791
8700,Nennhausen,Brandenburg,12.23032909,52.44457928,12.76830061,52.72806359
8701,Stechow-Ferchesar,Brandenburg,12.24600929,52.50497752,12.64567416,52.80129564
8702,Gollenberg,Brandenburg,12.20627679,52.61198364,12.59367192,52.86193603
8703,Großderschau,Brandenburg,12.1340919,52.67693748,12.55503419,52.8948319
8704,Havelaue,Brandenburg,12.04961528,52.57513886,12.48521343,52.89035701
8705,Kleßen-Görne,Brandenburg,12.28682509,52.58801305,12.70933426,52.85060278
8706,Rhinow,Brandenburg,12.12112767,52.62445587,12.51591484,52.88356874
8707,Seeblick,Brandenburg,12.12309571,52.55769474,12.61246674,52.80962505
8708,Altlandsberg,Brandenburg,13.52116075,52.45004842,14.08565791,52.73729918
8709,Bad Freienwalde (Oder),Brandenburg,13.8292759,52.63824486,14.3099292,52.99261967
8710,Fredersdorf-Vogelsdorf,Brandenburg,13.56402062,52.39739614,13.92278799,52.64108086
8711,Hoppegarten,Brandenburg,13.46328792,52.37884854,13.83358773,52.66001315
8712,Letschin,Brandenburg,14.12209912,52.49982937,14.64569353,52.8505757
